galaxy,R_kpc,Vobs_kms,e_Vobs_kms,Vbar2_kms2,delta_g_obs,sigma_delta_g,nfw_full_delta_g,nfw_outer_delta_g,iso_full_delta_g,log_full_delta_g,gap_nfw_full,gap_nfw_outer,gap_density_proxy_nfw_outer,is_inner,is_outer
ESO116-G012,5.23,105.0,4.21,2738.3121,1584.4527533460803,199.21181849599637,1352.6099921370364,1531.3471029356645,1535.3527256957623,1348.838179883948,231.84276120904383,53.10565041041582,529488.6204419464,False,True
ESO116-G012,6.05,109.0,2.1,2549.6024500000003,1542.3797603305784,123.9643242147815,1314.211021534094,1424.3314602477599,1438.8238319897132,1311.8144949606083,228.16873879648438,118.04830008281851,-166997.4629409171,False,True
ESO116-G012,6.81,108.0,2.1,2370.2902000000004,1364.715095447871,108.49246335745103,1280.2269641207638,1335.7973047201683,1348.9166519305932,1279.26969235385,84.48813132710711,28.917790727702595,-469771.7010980681,False,True
ESO116-G012,7.56,109.0,2.1,2379.50605,1256.811369047619,99.20425416659101,1248.110466034871,1257.0370046470514,1264.4621978951598,1248.6983557136368,8.700903012748086,-0.2256355994322803,-408857.6335857273,False,True
ESO116-G012,8.32,110.0,2.1,2454.1651,1159.35515625,91.49382357920938,1216.9199958855809,1184.7832102917757,1185.079824291295,1219.1746698143722,-57.56483963558094,-25.428054041775795,-330264.5297818652,False,True
ESO116-G012,9.09,111.0,2.33,2463.9633000000003,1084.3824752475248,88.49395363449514,1186.6282772668305,1118.3341374803379,1111.542478341814,1190.6529722947107,-102.24580201930576,-33.95166223281308,-171396.93608020453,False,True
ESO116-G012,9.86,112.0,4.74,2212.0854000000004,1047.8615212981745,125.06819347106477,1157.5780852266746,1057.831568206447,1044.7808071233717,1163.4352574597804,-109.71656392850014,-9.97004690827248,-27075.07259253742,False,True
ESO444-G084,0.26,18.3,1.8,55.59615000000001,1074.2071153846155,261.44095128654845,1387.1967681693231,1663.7397590951232,571.3955819769766,1384.5663363875767,-312.9896527847077,-589.5326437105077,-42418004.940985925,True,False
ESO444-G084,0.77,35.3,3.0,242.77454999999998,1303.0070779220775,286.71927946833216,1327.9054224268334,1528.9953536438136,1304.384491013826,1324.3877396686632,-24.89834450475587,-225.98827572173604,681449.9434421413,True,False
ESO444-G084,1.29,47.8,4.63,376.3082999999999,1479.481937984496,354.3668373114146,1271.7194759349618,1409.4966162921244,1489.2579668935539,1268.1866627921072,207.76246204953418,69.9853216923716,1087148.5686202128,True,False
ESO444-G084,1.81,52.8,1.26,455.43870000000004,1288.6195027624306,106.4651474916285,1219.4219600713316,1304.8862080134536,1412.548295309533,1216.561258272493,69.19754269109899,-16.26670525102304,-1820411.278103032,False,True
ESO444-G084,2.32,58.0,3.11,479.0073,1243.5313362068966,171.57068514172227,1171.5485787758657,1214.334048874573,1272.036177509623,1169.8545782985811,71.9827574310309,29.19728733232364,-1664494.0464804622,False,True
ESO444-G084,3.39,63.1,1.35,352.11255,1070.648215339233,77.29456954829986,1080.777140864552,1055.207155197632,997.8235091524023,1082.648622804234,-10.128925525318891,15.441060141601156,41662.81946700307,False,True
ESO444-G084,4.44,62.7,7.36,245.18294999999998,830.2042905405406,212.53234066866042,1002.6042766796843,930.1898670992005,805.1014130297829,1008.8502963739946,-172.39998613914372,-99.98557655865989,50955.98424926189,False,True
ESO563-G021,0.45,18.9,9.78,2124.86805,-3928.129,822.4782103496723,2722.4315763298755,7273.139248484539,368.48572606562885,2703.891792562902,-6650.560576329875,-11201.268248484539,236545454.47352168,True,False
ESO563-G021,1.34,58.3,10.5,7220.41445,-2851.883917910448,922.416926769056,2706.6490205718446,6921.3260508266,1079.9170292517977,2688.4320259379992,-5558.532938482293,-9773.209968737048,-67532133.45081213,True,False
ESO563-G021,2.23,74.1,5.69,9450.375199999999,-1775.5897757847529,397.67885644546357,2691.020216427328,6597.257492962288,1742.2280748587862,2673.148039736404,-4466.609992212081,-8372.84726874704,-31356324.995526318,True,False
ESO563-G021,3.12,119.0,4.27,10684.2962,1114.3281410256407,396.98578601992455,2675.5430426833495,6297.925412226475,2330.7645254199288,2658.036852921401,-1561.2149016577089,-5183.597271200834,-2060903.0282930832,True,False
ESO563-G021,4.01,141.0,3.76,12459.889800000003,1850.6509226932662,362.44752305693294,2660.215416070125,6020.7325407516855,2830.3714174709826,2643.095551484046,-809.5644933768585,-4170.081618058419,8587571.217664564,True,False
ESO563-G021,4.9,195.0,4.54,15451.062049999999,4606.926112244898,530.2108341347831,2645.035290427646,5763.425416307608,3235.506440848795,2628.3212865698124,1961.890821817252,-1156.4993040627105,13408339.098130034,True,False
ESO563-G021,5.79,227.0,4.2,19838.32805,5473.345759930915,553.5932830936234,2630.000655892512,5524.039939283066,3548.6003937819,2613.711272667731,2843.345104038403,-50.69417935215097,15449087.64460785,True,False
ESO563-G021,6.69,246.0,4.24,23733.66845,5498.106360239163,549.3592906612924,2614.9430300900717,5298.435331078159,3779.722244708186,2599.101350761049,2883.1633301490915,199.6710291610043,9979952.831202416,True,False
ESO563-G021,7.58,268.0,5.56,26140.41125,6026.85867414248,615.6593786617556,2600.195069295844,5090.100989908313,3934.804345913047,2584.8134970955557,3426.6636048466357,936.7576842341668,5813130.471354269,True,False
ESO563-G021,8.47,283.0,2.96,29223.9488,6005.318913813459,512.4898708542167,2585.586758766986,4895.111235058806,4028.849187784091,2570.681871795911,3419.7321550464735,1110.207678754653,3878361.455872748,True,False
ESO563-G021,10.23,291.0,9.81,34044.8418,4949.771085043988,694.8259814229762,2557.102278728316,4544.326889004005,4079.4233649997745,2543.1862385114423,2392.668806315672,405.44419603998267,-200157.1819088,True,False
ESO563-G021,12.06,310.0,4.74,37823.50240000001,4832.213731343282,467.03622506008327,2528.0411420553874,4221.926214673509,4006.487906114474,2515.2139023569434,2304.172589287895,610.2875166697731,-1459520.3404300737,False,True
ESO563-G021,13.44,310.0,20.4,38636.60020000001,4275.550580357142,1006.6937586852639,2506.4920685536126,4003.1774725677196,3902.9542746838483,2494.523630700628,1769.0585118035297,272.37310778942265,-1081588.2281133004,False,True
ESO563-G021,15.18,310.0,16.1,39842.20335,3706.0472101449272,729.794648487407,2479.7590417312604,3753.075190883137,3741.767305361505,2468.9160965230226,1226.2881684136669,-47.02798073820986,-678952.7358491983,False,True
ESO563-G021,16.83,314.0,13.5,40368.37684999999,3459.7518211527045,582.7159999876354,2454.849139328707,3538.987531445447,3575.1946724573027,2445.1140686694052,1004.9026818239972,-79.23571029274262,-798209.9489968106,False,True
ESO563-G021,18.56,317.0,12.7,38742.69855000001,3326.8481384698275,511.36143844859174,2429.1805022788167,3335.443251414897,3398.316703298533,2420.645923130164,897.6676361910108,-8.595112945069559,-680191.296697217,False,True
ESO563-G021,20.3,319.0,10.4,38136.66165,3134.203859605911,411.89493038087926,2403.815782709817,3149.5696960202336,3225.117583392706,2396.5253785886675,730.3880768960939,-15.36583641432253,-504608.8353269789,False,True
ESO563-G021,21.94,318.0,10.8,38394.8044,2859.124685505925,388.7466485722098,2380.3139740082197,2989.5544016076683,3069.573741927256,2374.2270308023776,478.81071149770514,-130.42971610174345,-558434.1846768622,False,True
ESO563-G021,23.68,317.0,9.3,38386.40669999999,2622.5757305743246,327.13808000166216,2355.798631743728,2833.97060641055,2914.36689240872,2351.0182644866654,266.7770988305965,-211.3948758362253,-561606.8792900469,False,True
ESO563-G021,25.41,317.0,7.23,36245.712600000006,2528.2679024006293,267.6589292155167,2331.842146632508,2692.1052935882276,2770.6069926463465,2328.3883928224805,196.42575576812123,-163.8373911875983,-309277.82942712493,False,True
ESO563-G021,27.06,312.0,8.39,34139.674549999996,2335.710474870658,264.16594923133147,2309.3725385203866,2567.3903747334257,2643.1957281448003,2307.207194511915,26.33793635027132,-231.6798998627678,-96122.53929942167,False,True
ESO563-G021,28.8,312.0,8.37,31596.0769,2282.9139965277777,247.88873007863828,2286.0687711416767,2445.8690760879663,2518.637359562599,2285.284162666528,-3.154774613899008,-162.95507956018855,65180.57209912282,False,True
ESO563-G021,30.53,311.0,11.5,29375.117649999997,2205.891986570586,282.81675961181907,2263.2879854901284,2334.1593132051785,2404.1337894629037,2263.8962992602555,-57.39599891954231,-128.26732663459234,436871.23092963564,False,True
ESO563-G021,32.18,310.0,14.5,28005.18615,2116.0600947793664,316.76611216356673,2241.913668319396,2235.2244469681077,2302.947563462595,2243.867165058644,-125.85357354002963,-119.1643521887413,664926.6328527811,False,True
ESO563-G021,33.91,313.0,15.9,26937.47205,2094.7074004718374,327.1443769637021,2219.8646180543387,2138.6881198353663,2204.5756436568245,2223.2440180160393,-125.15721758250129,-43.980719363528806,604620.1656396816,False,True
ESO563-G021,35.65,320.0,8.83,25594.618050000005,2154.4286661991587,213.9030851382873,2198.0529169939837,2048.3139282325296,2112.9181677106453,2202.8805432382496,-43.624250794825,106.11473796662904,488720.1488355969,False,True
ESO563-G021,37.3,321.0,7.88,24544.20015,2104.471845844504,193.5810846288229,2177.699656369669,1968.260869966583,2032.1504245862113,2183.911973747877,-73.22781052516484,136.2109758779211,297037.2623565282,False,True
ESO563-G021,39.03,320.0,8.0,23323.178050000002,2026.0523174481168,185.51815114912236,2156.6969918270925,1889.695025837151,1953.3182427910524,2164.3713880930904,-130.64467437897565,136.35729161096583,79439.03915428561,False,True
ESO563-G021,40.76,315.0,9.82,22208.826049999996,1889.5037769872424,194.55831181661583,2136.031980546334,1816.1412314148245,1879.939269762141,2145.177380798799,-246.5282035590917,73.36254557241796,4423.171676600746,False,True
ESO563-G021,42.41,312.0,9.07,21334.020149999997,1792.2654998821035,176.0125235015535,2116.6301534593526,1750.2574887034768,1814.5807347290627,2127.1854789957415,-324.3646535772491,42.0080111786267,41326.386254532066,False,True
F561-1,1.61,23.4,10.0,436.41015,69.03717391304345,291.18020032909783,309.63570665717447,1472.499760198758,235.29032293836428,295.8852418182708,-240.59853274413103,-1403.4625862857145,626625.9585207554,True,False
F561-1,3.23,40.6,5.0,817.8531,257.122879256966,128.26036395534237,213.91198638231901,447.98852692441017,206.99367588081031,200.9846723494506,43.21089287464696,-190.8656476674442,305677.9470241793,True,False
F561-1,4.84,45.5,5.0,1011.2091000000001,218.81010330578513,96.4103336293058,159.1452129626179,221.0113142524618,160.67412814062217,152.40491433040287,59.66489034316723,-2.2012109466766674,185545.59881718364,True,True
F561-1,6.45,49.2,5.0,1406.92365,157.1653255813954,78.55322156250172,124.16469540228101,133.07938314990287,127.88756520758747,122.73805095507139,33.00063017911438,24.085942431492526,104477.30255758225,False,True
F561-1,8.06,50.4,5.0,1851.5361000000003,85.4372084367245,64.48594350918462,100.22381334535993,89.52358111191309,105.30458805984232,102.73905366663057,-14.786604908635425,-4.086372675188585,49248.36940416806,False,True
F561-1,9.66,50.4,5.0,2078.3044,47.81113871635609,53.805041892756535,83.0873684961291,64.76000040398044,89.26102729109319,88.4211548650169,-35.27622977977301,-16.94886168762435,17941.271743127287,False,True
F563-1,1.07,22.1,7.17,171.36540000000002,296.3033644859813,297.0593410223122,1132.7643383866532,1772.8112063382393,722.8399765199314,1121.5690833226547,-836.4609739006719,-1476.507841852258,13305846.051282482,True,False
F563-1,1.78,42.7,10.66,316.61095000000006,846.4489044943821,513.9984563483356,1099.9994936519406,1661.5077305721645,1071.4129806218634,1087.3231754167489,-253.55058915755853,-815.0588260777824,9985584.528011959,True,False
F563-1,2.49,60.6,7.69,415.81374999999997,1307.8498995983937,381.50322542011554,1068.799951137207,1561.4662096889354,1288.3746686293564,1055.1066272564772,239.04994846118666,-253.61631009054167,9534441.340723133,True,False
F563-1,2.97,76.8,11.1,460.4076,1830.9199999999996,582.5851591155333,1048.5411277561257,1499.4176662478988,1370.4282009529254,1034.3867958146395,782.378872243874,331.50233375210087,735957.1499242116,True,False
F563-1,3.04,81.6,17.5,461.7801,2038.4144407894735,945.8353511410662,1045.6406914292418,1490.7142917845015,1378.7756393846216,1031.4329510254597,992.7737493602317,547.700149004972,1497461.8086542182,True,False
F563-1,3.19,87.0,8.93,468.5729,2225.8392163009403,501.330370609908,1039.470721022406,1472.3467587526086,1393.9358057772806,1025.1597462077452,1186.3684952785343,753.4924575483317,4685234.299503621,True,False
F563-1,6.95,90.0,24.8,755.1013499999999,1056.8199496402879,644.9401906302568,902.71451880641,1111.490903459265,1219.2005224719674,889.5433582891008,154.1054308338779,-54.67095381897707,-125067.74149249824,True,False
F563-1,8.58,97.8,9.4,944.32295,1004.722266899767,221.42413284948663,852.5304055153299,998.496247930919,1077.1012240557232,841.2964546927916,152.19186138443706,6.226018968847939,-858213.9635727494,False,True
F563-1,9.26,93.7,25.3,1033.2145500000001,836.5524244060475,514.2007758145572,832.9592487682849,956.8835929764433,1023.0394533901025,822.6817774306211,3.59317563776267,-120.33116857039579,-288754.78721152554,False,True
F563-1,9.89,103.0,23.8,1124.2011,959.0292113245702,498.626094427622,815.4886930839925,920.83649659765,976.199634734435,806.1561759899054,143.54051824057763,38.192714726920144,2076915.316759941,False,True
F563-1,10.08,97.4,11.0,1158.54255,826.2120486111111,217.72546893951633,810.339772924215,910.405289034753,962.6881490820422,801.3017871628745,15.872275686896046,-84.1932404236419,2298952.581135262,False,True
F563-1,11.84,106.5,9.48,1337.92605,844.9597930743244,177.142451548411,765.1162476443689,822.3981483728293,850.3807651759716,758.9670043101584,79.8435454299555,22.561644701495084,179274.62389337053,False,True
F563-1,14.56,112.0,11.0,1257.61005,775.1641449175825,174.62724459892567,703.0353769734006,711.4514514523261,715.5019607252914,701.6750672323067,72.12876794418185,63.71269346525639,202332.36011219776,False,True
F563-1,15.43,111.5,9.4,1257.74605,724.2063480233312,141.69964463500682,684.9322227148756,681.0930613368004,680.2064675561569,685.132774474443,39.27412530845561,43.11328668653084,132392.72397355438,False,True
F563-1,17.93,111.0,24.3,1388.5448000000001,609.7297936419409,302.8255300595503,637.0079394274244,604.7627636445392,594.7357106926717,641.6629977473671,-27.278145785483503,4.96702999740171,-103601.3939084337,False,True
F563-1,19.02,112.5,7.75,1443.27375,589.5360804416404,97.53020259647643,617.832365059941,575.7863800484613,563.5197746915064,624.3904884829855,-28.29628461830066,13.749700393179069,-81089.95476036197,False,True
F563-1,20.1,106.0,10.7,1492.4580500000002,484.7533308457711,116.26534417734636,599.7607240036978,549.259394224069,535.5272321036459,608.1697540656955,-115.00739315792669,-64.50606337829788,-74412.18930972561,False,True
F563-V1,1.31,12.0,5.0,82.87740000000001,46.65847328244274,91.76779080086615,84.14803029426533,517.1526919603375,69.20583313772214,80.6559399431769,-37.48955701182258,-470.49421867789476,-5959.087518937226,True,False
F563-V1,2.63,21.7,5.0,235.27685000000002,89.58674904942964,82.9937459880537,62.40890598515085,158.98041107989076,65.71019582806832,59.40015755223234,27.17784306427879,-69.39366203046112,105986.70702664,True,False
F563-V1,3.93,28.6,5.0,464.17814999999996,90.0208269720102,73.51384443910585,48.80381090990857,79.22645100234067,52.67036053620947,47.160068290029145,41.21701606210163,10.794375969669531,25666.04979612207,True,True
F563-V1,5.24,29.5,5.0,563.2678000000001,58.58438931297708,56.906828243212935,39.428330985386566,47.81703356591215,42.48410320095051,39.05121439631647,19.156058327590515,10.767355747064933,14185.931777411115,True,True
F563-V1,6.55,28.6,5.0,621.2344499999999,30.034435114503836,44.10830666346352,32.6893363429202,32.22217323786061,35.21751913092934,33.32176320747223,-2.654901228416364,-2.187738123356773,16956.475233786878,False,True
F563-V1,7.87,27.3,5.0,678.97335,8.426512071156301,35.01036395970385,27.61946607519915,23.24425771817106,29.901984640863393,29.03006543897957,-19.192954004042846,-14.817745647014759,-74.30328247336087,False,True
F563-V2,0.28,11.9,7.89,20.246699999999997,433.4403571428571,671.1265753613471,1699.4980957185396,5625.089169880066,534.8803481506045,1694.3428804243224,-1266.0577385756824,-5191.648812737209,94649575.75137718,True,False
F563-V2,0.87,34.8,7.89,164.1697,1203.2991954022987,635.0256687725307,1686.5512225431196,4783.941315016845,1517.3169581110026,1681.8473569232222,-483.2520271408209,-3580.642119614546,13872089.270320497,True,False
F563-V2,1.46,58.5,8.68,398.26484999999997,2071.222705479452,705.3935315600719,1673.769874159739,4134.3296729703825,2164.6299670056596,1669.5347893565652,397.45283131971314,-2063.1069674909304,11759225.500920683,True,False
F563-V2,2.05,81.5,14.2,669.9527999999999,2913.3157073170732,1140.6367522191663,1661.1510575459406,3619.8304546184945,2479.497274703306,1657.401188743254,1252.1646497711326,-706.5147473014213,8719190.695346316,True,False
F563-V2,2.35,91.8,17.5,778.91965,3254.604404255319,1378.9410739025172,1654.7961027310034,3397.772590302741,2543.6827656388614,1651.2989503443034,1599.8083015243155,-143.16818604742184,5879819.921093373,True,False
F563-V2,4.76,114.0,8.68,1291.4262,2458.9440756302524,437.6025388326685,1605.197028768905,2208.8569082868767,2179.4621771224115,1603.8611991143837,853.7470468613474,250.08716734337577,230766.58551528875,True,False
