r,target_delta_g,nfw_full_delta_g,nfw_outer_delta_g,cored_isothermal_full_delta_g,gap_full_delta_g,gap_outer_delta_g,target_speed,nfw_outer_speed,target_slope,nfw_outer_slope,target_density_proxy,nfw_outer_density_proxy,gap_outer_density_proxy
19.33424657534247,1816.652502498424,1674.5950643240387,1815.2489309369942,1785.7765935571558,142.0574381743852,1.4035715614297715,187.412932918242,187.3405199799623,-0.881368928964605,-0.8459787635415523,0.0001944822449065119,0.00020046582667142848,-5.98358176491374e-06
19.515525114155253,1801.7401423223907,1668.158734708349,1800.9437688108123,1771.6016673032332,133.58140761404184,0.7963735115783948,187.51507938476382,187.47363374461173,-0.8850470476983787,-0.8495775706502968,0.000190465800684009,0.0001964243776938725,-5.958577009863262e-06
19.69680365296804,1787.0265000571612,1661.7635686395988,1786.8228801487066,1757.6282136576035,125.26293141756241,0.20361990845458422,187.61319275114045,187.60250380237446,-0.8886183126885498,-0.8531416287978573,0.00018657225915149584,0.00019249266132189004,-5.92040217039385e-06
19.878082191780827,1772.509027031186,1655.409194877261,1772.882953183829,1743.8526049749378,117.09983215392504,-0.37392615264298,187.70743225828693,187.72723046962386,-0.8920855145926225,-0.8566714696751205,0.0001827968989343245,0.00018866691552904376,-5.870016594720245e-06
20.05936073059361,1758.1851595760982,1649.0952465137384,1759.1207526012545,1730.2712728654303,109.08991306235976,-0.9355930251563223,187.79795085972916,187.8479112077158,-0.8954513848361216,-0.8601676139271603,0.00017913520694267366,0.00018494353458649459,-5.80832764382076e-06
20.240639269406397,1744.0523234399116,1642.8213609122597,1745.5331173827537,1716.8807086949332,101.23096252765185,-1.4807939428421832,187.88489546985235,187.96464072198987,-0.8987185962679405,-0.8636305714410355,0.00017558286829616834,0.0001813190614166118,-5.736193120442102e-06
20.42191780821918,1730.1079378532927,1636.587179645806,1732.1169587233037,1703.67746390483,93.52075820748678,-2.0090208700109997,187.9684072023475,188.07751105666483,-0.9018897638388239,-0.8670608416260848,0.00017213575677001717,0.00017779018037768912,-5.654423607671254e-06
20.603196347031968,1716.349419271998,1630.3923484371005,1718.8692580165457,1690.6581501707883,85.95707083489742,-2.5198387445477692,188.04862159924295,188.18661168582648,-0.9049674452978707,-0.8704589136852974,0.0001687899257343196,0.00017435371045235136,-5.563784718030616e-06
20.78447488584475,1702.7741848171077,1624.2365170995913,1705.7870649065776,1677.8194394177629,78.53766771751634,-3.0128800894699452,188.12566885089325,188.29202960069657,-0.9079541419083057,-0.8738252668765654,0.000165541599559528,0.00017100659881390636,-5.464999254378192e-06
20.96575342465754,1689.379655433282,1618.1193394794323,1692.8674954035644,1665.158063707005,71.26031595384984,-3.4878399702822662,188.19967400728171,188.39384939336185,-0.9108522991804193,-0.8771603707687632,0.00016238716546283574,0.00016774591474698534,-5.358749284148892e-06
21.147031963470322,1676.163258783998,1612.0404733984585,1680.1077300607603,1652.6708150093882,64.12278538553937,-3.9444712767624424,188.27075718098067,188.4921533371309,-0.9136643076174664,-0.8804646854867428,0.00015932316577154442,0.00016456884390030348,-5.245678128757341e-06
21.32831050228311,1663.1224319014802,1605.9995805980939,1667.5050122106338,1640.354544877999,57.12285130338637,-4.382580309153582,188.33903374209757,188.5870214636781,-0.9163925034783347,-0.883738661951952,0.00015634629058089384,0.00016147268285102867,-5.12639227013575e-06
21.509589041095893,1650.2546236079336,1599.9963266842078,1655.0566462578834,1628.206164031769,50.258296923725766,-4.802022649949777,188.40461450552382,188.67853163712476,-0.9190391695494782,-0.886982742112707,0.00015345337078501593,0.000158454833961548,-5.00146317653145e-06
21.69086757990868,1637.5572967236217,1594.0303810728954,1642.7599960272487,1616.2226418607804,43.52691565072632,-5.202699303627014,188.46760591079124,188.76675962520085,-0.9216065359292998,-0.8901973591704291,0.00015064137146109858,0.00015551280051090147,-4.871429049802105e-06
21.872146118721464,1625.027930076305,1588.10141693716,1630.612483164068,1604.4010058629165,36.92651313914507,-5.58455308776297,188.52811019482593,188.8517791676206,-0.9240967808207756,-0.8933829377961047,0.00014790738558764457,0.00015264418208418227,-4.736796496539857e-06
22.05342465753425,1612.6640203256734,1582.2091111544646,1618.6115855856592,1592.7383410205787,30.454909171208783,-5.947565259985822,188.58622555788247,188.93366204180074,-0.9265120313337434,-0.8965398943429932,0.00014524862807910012,0.00014984667020450683,-4.598042125406258e-06
22.234703196347034,1600.4630836154888,1576.353144255178,1606.7548359816547,1581.231789125392,24.10993936031082,-6.291752366165838,188.6420463229254,189.0124781260416,-0.9288543642921923,-0.8996686370511497,0.00014266243011989833,0.00014711804419299912,-4.455614073099556e-06
22.41598173515982,1588.4226570653595,1570.533200371846,1595.0398203615118,1569.878548058046,17.889456693513466,-6.617163296152285,188.69566308871842,189.08829546028556,-0.9311258070485451,-0.9027695662469455,0.0001401462337820493,0.00014445616724343321,-4.3099334613871815e-06
22.597260273972605,1576.5403001133059,1564.7489671893231,1583.4641766474904,1558.6758710297436,11.791332923982736,-6.923876534184501,188.74716287686883,189.16118030456215,-0.9333283383025446,-0.9058430745357668,0.00013769758691116468,0.00014185898269881782,-4.1613957876525895e-06
22.778538812785392,1564.813595719529,1559.0001358956893,1572.0255933114536,1547.6210657910926,5.813459823839821,-7.211997591924501,188.79662927306612,189.23119719522182,-0.9354638889220155,-0.9088895469894851,0.0001353141382668339,0.00013932451051822993,-4.010372251395687e-06
22.959817351598176,1553.2401514411733,1553.2864011340137,1560.7218080539217,1536.7114938137208,-0.04624969284031977,-7.481656612748338,188.84414256274414,189.2984089990566,-0.937534342768231,-0.9119093613292648,0.0001329936329037969,0.0001368508439228671,-3.857211019071127e-06
23.141095890410963,1541.817600387184,1547.6074609548716,1549.5506065238715,1525.9445694493638,-5.789860567687583,-7.733006136687436,188.88977986138678,189.36287696540043,-0.9395415375219045,-0.9149028881017216,0.00013073390778138512,0.00013443614621104028,-3.702238429656594e-06
23.322374429223746,1530.5436020618213,1541.9630167696475,1538.509821077837,1515.3177590707119,-11.419414707826263,-7.966219016015657,188.93361523968844,189.4246607762974,-0.9414872655081012,-0.9178704908501345,0.00012853288758913394,0.0001320786477324394,-3.5457601433070443e-06
23.503652968036533,1519.4158431048188,1536.3527733045946,1527.5973295769047,1504.8285801978714,-16.936930199775816,-8.181486472085908,188.97571984377333,189.48381859482063,-0.9433732745237648,-0.9208125262824183,0.00012638858077737542,0.00012977664301273517,-3.3880622353612826e-06
23.68493150684932,1508.4320379356466,1530.7764385556538,1516.8110542202955,1494.4746006139078,-22.344400620007264,-8.37901628464897,189.01616201066756,189.54040711162256,-0.945201268661549,-0.9237293444319334,0.00012429907578203616,0.00012752848801996257,-3.22941223792577e-06
23.866210045662104,1497.589929308877,1525.2337237439804,1506.1489604142341,1484.253437472579,-27.643794435103473,-8.559031105357235,189.05500737921204,189.59448158979134,-0.94697290913291,-0.9266212888149994,0.0001222625374335595,0.0001253325975648294,-3.0700601312706808e-06
24.04748858447489,1486.8872887871844,1519.7243432721918,1495.6090556748818,1474.1627564010466,-32.83705448500746,-8.721766887697413,189.0923189965966,189.6460959080861,-0.9486898150880734,-0.9294886965844853,0.00012027720354043982,0.00012318744282757607,-2.910239287137471e-06
24.228767123287675,1476.321917138082,1514.2480146813457,1485.1893885641389,1464.2002706000676,-37.92609754326372,-8.867471426056909,189.12815742068707,189.69530260261726,-0.9503535644315093,-0.9323318986772051,0.00011834138163829388,0.00012109154900429124,-2.750167365999286e-06
24.410045662100462,1465.8916446601074,1508.8044586085723,1474.8880476572117,1454.363739943884,-42.91281394846487,-8.99640299710427,189.1625808183129,189.7421529070405,-0.9519656946362147,-0.9351512199590388,0.00011645344589596626,0.00011904349306626832,-2.59004717030249e-06
24.591324200913245,1455.594331443794,1503.393398745396,1464.703160540821,1444.6509700818087,-47.79906730160201,-9.108829097026955,189.19564505967335,189.7866967913231,-0.9535277035491845,-0.9379469793649378,0.00011461183417054735,0.00011704190162618958,-2.4300674556406047e-06
24.772602739726032,1445.42786757241,1498.014561796746,1454.6328928410196,1435.059811543264,-52.58669422433604,-9.205025268609688,189.22740380901664,189.82898299914334,-0.9550410501947226,-0.940719490036031,0.00011281504520375816,0.00011508544890546166,-2.2704037017019265e-06
24.953881278538816,1435.3901732671266,1492.6676774405887,1444.6754472796008,1425.5881588478455,-57.27750417346215,-9.285274012474247,189.25790861173843,189.869059083978,-0.9565071555705345,-0.9434690594513313,0.00011106163595234737,0.00011317285479713846,-2.111218844791984e-06
25.135159817351603,1425.479198980965,1487.3524782882089,1434.8290627581534,1416.2339496217933,-61.87327930724382,-9.349863777188375,189.2872089780419,189.90697144393357,-0.9579274034365994,-0.946195989556827,0.00010935021904579607,0.0001113028830195098,-1.95266397371581e-06
25.316438356164387,1415.6929254455863,1482.0686998451308,1425.0920134687947,1406.99516372209,-66.37577439954453,-9.399088023208378,189.31535246329392,189.94276535536943,-0.9593031410993262,-0.948900576892072,0.0001076794603647706,0.00010947433935543544,-1.7948789906641827e-06
25.497716894977174,1406.029363674715,1476.8160804726501,1415.4626080307085,1397.8698223692572,-70.78671679793524,-9.433244355993565,189.34238474520907,189.97648500536334,-0.9606356801858738,-0.951583112710864,0.0001060480767342652,0.00010768606997298021,-1.6379932387160413e-06
25.678995433789957,1396.4865549277426,1471.594361349969,1405.9391886516312,1388.8559872897847,-75.1078064222263,-9.452633723888539,189.36834969798562,190.0081735230661,-0.9619262974118783,-0.9542438831003892,0.00010445483372555063,0.00010593695982307128,-1.4821260975227695e-06
25.860273972602744,1387.0625706368214,1466.4032864369267,1396.5201303134322,1379.9517598690027,-79.34071580010527,-9.4575596766108,189.39328946351517,190.03787300998778,-0.9631762353411659,-0.9568831690972956,0.00010289854356158568,0.00010422593111025288,-1.3273875486662883e-06
26.041552511415528,1377.7555123005122,1461.2426024373287,1387.203839981012,1371.1552803151005,-83.4870901368165,-9.448327680499688,189.41724451977964,190.0656245692597,-0.9643867031370519,-0.9595012467995048,0.00010137806312054056,0.00010255194183264065,-1.173878712099142e-06
26.222831050228315,1368.5635113468904,1456.1120587628297,1377.9887558337368,1362.4647268348867,-87.54854741593931,-9.425244486846395,189.44025374654862,190.09146833391128,-0.9655588773025556,-0.9620983874754074,9.989229203262922e-05,0.0001009139843876804,-1.0216923550536195e-06
26.4041095890411,1359.484728968773,1451.0114074973817,1368.8733465186813,1353.8783148218045,-91.52667852860873,-9.388617549908304,189.46235448848228,190.1154434942009,-0.9666939024152725,-0.9646748576708433,9.844017086553151e-05,9.931108424026495e-05,-8.709133747327376e-07
26.585388127853886,1350.517355933571,1445.9404033622613,1359.856110424948,1345.3942960566208,-95.42304742869032,-9.338754491376903,189.48358261574268,190.137588324037,-0.96779289184974,-0.9672309193131241,9.702067939403774e-05,9.774229865007682e-05,-7.216192560372024e-07
26.76666666666667,1341.6596123701102,1440.8988036816074,1350.9355749784004,1337.010957921153,-99.23919131149728,-9.275962608290229,189.50397258221253,190.15794020652547,-0.9688569284911637,-0.969766829810851,9.563283494965543e-05,9.620671545518213e-05,-5.738805055260871e-07
26.947945205479456,1332.9097475345693,1435.8863683485072,1342.110295956131,1328.7266226253014,-102.97662081393787,-9.200548421561734,189.5235574814145,190.17653565867593,-0.9698870654391385,-0.9722828421525946,9.427569084634189e-05,9.470345190910179e-05,-4.277610627599942e-07
27.12922374429224,1324.266039557575,1430.9028597916101,1333.3788568200387,1320.5396464476287,-106.63682023403521,-9.11281726246375,189.54236910022308,190.19341035529973,-0.9708843267021621,-0.974779205003415,9.294833487847309e-05,9.32316535686314e-05,-2.8331869015657217e-07
27.310502283105027,1315.726795174329,1425.9480429422538,1324.73986806889,1312.4484189896393,-110.22124776792475,-9.013072894560992,189.56043797045567,190.20859915213,-0.9718497078793007,-0.9772561627968344,9.164988788760342e-05,9.179049322997444e-05,-1.4060534237165434e-07
27.491780821917814,1307.2903494395223,1421.0216852020847,1316.1919666082888,1304.451362443895,-113.73133576256237,-8.901617168766506,189.57779341842675,190.22213610819335,-0.9727841768352619,-0.9797139558259005,9.037950239456078e-05,9.037916991077203e-05,3.3248378653706875e-10
27.673059360730598,1298.9550654286481,1416.1235564111903,1307.7338151379752,1296.5469308760328,-117.16849098254215,-8.77874970932703,189.59446361254507,190.23405450746162,-0.9736886743614832,-0.9821528203324306,8.913636129373086e-05,8.89969078758152e-05,1.3945341791714293e-07
27.854337899543385,1290.719333927254,1411.253428816714,1299.3641015558978,1288.7336095207258,-120.53409488946,-8.644767628643876,189.61047560903194,190.24438687980935,-0.9745641148281265,-0.9845729885919354,8.79196766064856e-05,8.76429557043221e-05,2.767209021664145e-07
28.03561643835617,1282.5815731095195,1406.4110770419438,1291.0815383785475,1281.0099140915927,-123.82950393242436,-8.499965269028053,189.62585539583455,190.25316502130465,-0.9754113868262948,-0.986974688999112,8.672868829085655e-05,8.631658539675802e-05,4.121028940987487e-07
28.216894977168955,1274.540228207467,1401.5962780558743,1282.884862177026,1273.3743901050218,-127.05604984840738,-8.344633969559027,189.64062793480474,190.2604200138563,-0.9762313537964928,-0.9893581461477652,8.556266310478005e-05,8.501709151934754e-05,5.455715854297068e-07
28.39817351598174,1266.5937711720253,1396.8088111432373,1274.7728330283674,1265.8256122178589,-130.21503997121204,-8.17906185634206,189.65481720221305,190.2661822442422,-0.9770248546490166,-0.991723580912435,8.442089352022517e-05,8.374379038439518e-05,6.771031358292511e-07
28.579452054794526,1258.7407003270669,1392.0484578749813,1266.7442339816284,1258.3621835788708,-133.30775754791443,-8.00353365456158,189.668446227663,190.2704814225406,-0.9777927043722912,-0.9940712105239982,8.33026966859132e-05,8.249601926484022e-05,8.066774210723408e-07
28.76073059360731,1250.979540017453,1387.315002079191,1258.7978705382977,1250.9827351938873,-136.33546206173787,-7.818330520844711,189.68153713146876,190.27334659998638,-0.9785356946304091,-0.996401248647885,8.220741343610349e-05,8.1273135641323e-05,9.342777947824921e-07
28.942009132420097,1243.3088402520573,1382.6082298124575,1250.9325701465737,1243.685925304496,-139.2993895604002,-7.623729894516373,189.6941111605568,190.27480618627334,-0.9792545943491859,-0.9987139054559293,8.113440734341335e-05,8.00745164803201e-05,1.0598908630932173e-06
29.12328767123288,1235.727176342669,1377.9279293316702,1243.1471817090944,1236.4704387801507,-142.2007529890011,-7.420005366425357,189.7061887229509,190.27488796632196,-0.979950150292666,-1.001009387699355,8.00830638134165e-05,7.889955754183755e-05,1.1835062715796354e-06
